# Hypertri Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 300 | 112.162 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4792]` |
| 301 | 111.862 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5716]` |
| 302 | 111.842 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9298]` |
| 303 | 111.193 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4684]` |
| 304 | 110.842 us | `cargo-fuzz` | `hyperreal_representations` | `seed[821]` |
| 305 | 110.612 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4969]` |
| 306 | 110.503 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8809]` |
| 307 | 110.392 us | `cargo-fuzz` | `hyperreal_representations` | `seed[407]` |
| 308 | 110.102 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4720]` |
| 309 | 109.983 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9067]` |
| 310 | 109.723 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8230]` |
| 311 | 109.372 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4822]` |
| 312 | 109.363 us | `cargo-fuzz` | `hyperreal_representations` | `seed[886]` |
| 313 | 109.343 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3148]` |
| 314 | 109.342 us | `cargo-fuzz` | `hyperreal_representations` | `seed[410]` |
| 315 | 109.312 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8137]` |
| 316 | 109.282 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7942]` |
| 317 | 109.232 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1517]` |
| 318 | 109.103 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1516]` |
| 319 | 108.952 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2665]` |
| 320 | 108.803 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9196]` |
| 321 | 108.693 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2689]` |
| 322 | 108.243 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4478]` |
| 323 | 108.223 us | `cargo-fuzz` | `hyperreal_representations` | `seed[848]` |
| 324 | 107.653 us | `cargo-fuzz` | `hyperreal_representations` | `seed[776]` |
| 325 | 107.613 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4966]` |
| 326 | 107.482 us | `cargo-fuzz` | `hyperreal_representations` | `seed[463]` |
| 327 | 107.342 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5368]` |
| 328 | 107.283 us | `cargo-fuzz` | `hyperreal_representations` | `seed[584]` |
| 329 | 107.253 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3880]` |
| 330 | 107.163 us | `cargo-fuzz` | `hyperreal_representations` | `seed[569]` |
| 331 | 107.042 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8854]` |
| 332 | 106.603 us | `cargo-fuzz` | `hyperreal_representations` | `seed[413]` |
| 333 | 106.593 us | `cargo-fuzz` | `hyperreal_representations` | `seed[656]` |
| 334 | 106.343 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1133]` |
| 335 | 105.612 us | `cargo-fuzz` | `hyperreal_representations` | `seed[563]` |
| 336 | 105.593 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3229]` |
| 337 | 105.453 us | `cargo-fuzz` | `hyperreal_representations` | `seed[818]` |
| 338 | 105.403 us | `cargo-fuzz` | `hyperreal_representations` | `seed[395]` |
| 339 | 105.403 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8191]` |
| 340 | 105.402 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5863]` |
| 341 | 105.333 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2725]` |
| 342 | 104.863 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4816]` |
| 343 | 104.833 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5869]` |
| 344 | 104.823 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4555]` |
| 345 | 104.693 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6994]` |
| 346 | 104.683 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8815]` |
| 347 | 104.673 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3709]` |
| 348 | 104.663 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2671]` |
| 349 | 104.553 us | `cargo-fuzz` | `hyperreal_representations` | `seed[527]` |
| 350 | 104.363 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4819]` |
| 351 | 104.333 us | `cargo-fuzz` | `hyperreal_representations` | `seed[785]` |
| 352 | 104.233 us | `cargo-fuzz` | `hyperreal_representations` | `seed[770]` |
| 353 | 104.193 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6130]` |
| 354 | 103.883 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5449]` |
| 355 | 103.863 us | `cargo-fuzz` | `hyperreal_representations` | `seed[839]` |
| 356 | 103.803 us | `cargo-fuzz` | `hyperreal_representations` | `seed[806]` |
| 357 | 103.742 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4333]` |
| 358 | 103.403 us | `cargo-fuzz` | `hyperreal_representations` | `seed[575]` |
| 359 | 103.353 us | `cargo-fuzz` | `hyperreal_representations` | `seed[284]` |
| 360 | 103.283 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3631]` |
| 361 | 103.243 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6121]` |
| 362 | 103.103 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6709]` |
| 363 | 102.953 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2029]` |
| 364 | 102.723 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8]` |
| 365 | 102.433 us | `cargo-fuzz` | `hyperreal_representations` | `seed[641]` |
| 366 | 102.383 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6332]` |
| 367 | 102.263 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3355]` |
| 368 | 102.023 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8227]` |
| 369 | 101.983 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8935]` |
| 370 | 101.763 us | `cargo-fuzz` | `hyperreal_representations` | `seed[112]` |
| 371 | 101.553 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2662]` |
| 372 | 101.503 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8221]` |
| 373 | 100.993 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4330]` |
| 374 | 100.893 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1616]` |
| 375 | 100.723 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2743]` |
| 376 | 100.403 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1270]` |
| 377 | 100.173 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3640]` |
| 378 | 100.134 us | `cargo-fuzz` | `hyperreal_representations` | `seed[557]` |
| 379 | 100.053 us | `cargo-fuzz` | `hyperreal_representations` | `seed[971]` |
| 380 | 99.513 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8224]` |
| 381 | 99.483 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3256]` |
| 382 | 99.224 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8435]` |
| 383 | 99.143 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6673]` |
| 384 | 99.123 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6277]` |
| 385 | 99.113 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7940]` |
| 386 | 99.093 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7825]` |
| 387 | 98.953 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1732]` |
| 388 | 98.613 us | `cargo-fuzz` | `hyperreal_representations` | `seed[82]` |
| 389 | 98.573 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1264]` |
| 390 | 98.514 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4591]` |
| 391 | 98.483 us | `cargo-fuzz` | `hyperreal_representations` | `seed[970]` |
| 392 | 98.433 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3172]` |
| 393 | 98.383 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3439]` |
| 394 | 98.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[424]` |
| 395 | 98.043 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6358]` |
| 396 | 97.973 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7792]` |
| 397 | 97.963 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6376]` |
| 398 | 97.773 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1400]` |
| 399 | 97.773 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6802]` |
| 400 | 97.653 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3223]` |
| 401 | 97.613 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8848]` |
| 402 | 97.603 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8023]` |
| 403 | 97.493 us | `cargo-fuzz` | `hyperreal_representations` | `seed[878]` |
| 404 | 97.433 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9166]` |
| 405 | 97.154 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8056]` |
| 406 | 97.103 us | `cargo-fuzz` | `hyperreal_representations` | `seed[844]` |
| 407 | 96.983 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3547]` |
| 408 | 96.973 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6097]` |
| 409 | 96.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8098]` |
| 410 | 96.933 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6388]` |
| 411 | 96.873 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3442]` |
| 412 | 96.823 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3415]` |
| 413 | 96.533 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8527]` |
| 414 | 96.383 us | `cargo-fuzz` | `hyperreal_representations` | `seed[244]` |
| 415 | 96.293 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1453]` |
| 416 | 96.193 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8857]` |
| 417 | 96.034 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6958]` |
| 418 | 95.933 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6094]` |
| 419 | 95.924 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8050]` |
| 420 | 95.883 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1726]` |
| 421 | 95.843 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9436]` |
| 422 | 95.793 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8047]` |
| 423 | 95.703 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8872]` |
| 424 | 95.673 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6715]` |
| 425 | 95.604 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6127]` |
| 426 | 95.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[371]` |
| 427 | 95.564 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1123]` |
| 428 | 95.534 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2626]` |
| 429 | 95.474 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8029]` |
| 430 | 95.424 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3703]` |
| 431 | 95.304 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8911]` |
| 432 | 95.174 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2926]` |
| 433 | 95.134 us | `cargo-fuzz` | `hyperreal_representations` | `seed[389]` |
| 434 | 95.084 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1261]` |
| 435 | 95.054 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8914]` |
| 436 | 95.044 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2026]` |
| 437 | 95.023 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8842]` |
| 438 | 95.003 us | `cargo-fuzz` | `hyperreal_representations` | `seed[650]` |
| 439 | 94.943 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2741]` |
| 440 | 94.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8110]` |
| 441 | 94.903 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2617]` |
| 442 | 94.894 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8104]` |
| 443 | 94.643 us | `cargo-fuzz` | `hyperreal_representations` | `seed[605]` |
| 444 | 94.614 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3628]` |
| 445 | 94.603 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6323]` |
| 446 | 94.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6274]` |
| 447 | 94.383 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8869]` |
| 448 | 94.314 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1534]` |
| 449 | 94.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3019]` |
| 450 | 94.034 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3235]` |
| 451 | 93.984 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9427]` |
| 452 | 93.863 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1456]` |
| 453 | 93.773 us | `cargo-fuzz` | `hyperreal_representations` | `seed[793]` |
| 454 | 93.764 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3712]` |
| 455 | 93.754 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6991]` |
| 456 | 93.693 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3409]` |
| 457 | 93.674 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6124]` |
| 458 | 93.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3226]` |
| 459 | 93.583 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5486]` |
| 460 | 93.564 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1459]` |
| 461 | 93.463 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3139]` |
| 462 | 93.363 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6206]` |
| 463 | 93.164 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2740]` |
| 464 | 93.134 us | `cargo-fuzz` | `hyperreal_representations` | `seed[638]` |
| 465 | 93.114 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1114]` |
| 466 | 93.094 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2023]` |
| 467 | 92.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3892]` |
| 468 | 92.864 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8533]` |
| 469 | 92.743 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2035]` |
| 470 | 92.563 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4309]` |
| 471 | 92.494 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3982]` |
| 472 | 92.354 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7483]` |
| 473 | 92.314 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6349]` |
| 474 | 92.154 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3407]` |
| 475 | 92.124 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6704]` |
| 476 | 92.033 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8521]` |
| 477 | 91.983 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7879]` |
| 478 | 91.824 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7459]` |
| 479 | 91.804 us | `cargo-fuzz` | `hyperreal_representations` | `seed[574]` |
| 480 | 91.793 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8941]` |
| 481 | 91.744 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9703]` |
| 482 | 91.734 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8704]` |
| 483 | 91.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1019]` |
| 484 | 91.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7891]` |
| 485 | 91.694 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9661]` |
| 486 | 91.613 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6091]` |
| 487 | 91.593 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1225]` |
| 488 | 91.574 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3142]` |
| 489 | 91.434 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3706]` |
| 490 | 91.343 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4708]` |
| 491 | 91.343 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8179]` |
| 492 | 91.304 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1018]` |
| 493 | 91.264 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4]` |
| 494 | 91.194 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1421]` |
| 495 | 91.184 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1006]` |
| 496 | 91.174 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3262]` |
| 497 | 91.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4967]` |
| 498 | 91.054 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4021]` |
| 499 | 91.004 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4465]` |
| 500 | 90.924 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2254]` |
| 501 | 90.914 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7852]` |
| 502 | 90.884 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3127]` |
| 503 | 90.873 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2818]` |
| 504 | 90.854 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1222]` |
| 505 | 90.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8107]` |
| 506 | 90.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3721]` |
| 507 | 90.714 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1723]` |
| 508 | 90.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7139]` |
| 509 | 90.654 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3217]` |
| 510 | 90.544 us | `cargo-fuzz` | `hyperreal_representations` | `seed[52]` |
| 511 | 90.524 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7807]` |
| 512 | 90.384 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8905]` |
| 513 | 90.374 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9682]` |
| 514 | 90.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6352]` |
| 515 | 90.313 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4927]` |
| 516 | 90.214 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8860]` |
| 517 | 90.194 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8239]` |
| 518 | 90.144 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8845]` |
| 519 | 90.124 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1117]` |
| 520 | 89.984 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9706]` |
| 521 | 89.974 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4693]` |
| 522 | 89.964 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8059]` |
| 523 | 89.844 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4639]` |
| 524 | 89.834 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9895]` |
| 525 | 89.824 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3487]` |
| 526 | 89.673 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7939]` |
| 527 | 89.654 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1111]` |
| 528 | 89.594 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1139]` |
| 529 | 89.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[431]` |
| 530 | 89.514 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2920]` |
| 531 | 89.504 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7456]` |
| 532 | 89.424 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1294]` |
| 533 | 89.394 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9169]` |
| 534 | 89.374 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7450]` |
| 535 | 89.374 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8938]` |
| 536 | 89.264 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2917]` |
| 537 | 89.194 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8998]` |
| 538 | 89.124 us | `cargo-fuzz` | `hyperreal_representations` | `seed[517]` |
| 539 | 89.114 us | `cargo-fuzz` | `topology_invariants` | `seed[421]` |
| 540 | 89.093 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7486]` |
| 541 | 89.084 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2083]` |
| 542 | 89.064 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5329]` |
| 543 | 89.034 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6166]` |
| 544 | 89.004 us | `cargo-fuzz` | `hyperreal_representations` | `seed[730]` |
| 545 | 88.964 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1360]` |
| 546 | 88.954 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4606]` |
| 547 | 88.884 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3259]` |
| 548 | 88.824 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7828]` |
| 549 | 88.804 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4618]` |
| 550 | 88.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8362]` |
| 551 | 88.694 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4675]` |
| 552 | 88.684 us | `cargo-fuzz` | `topology_invariants` | `seed[1645]` |
| 553 | 88.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[46]` |
| 554 | 88.504 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6379]` |
| 555 | 88.414 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9130]` |
| 556 | 88.384 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8182]` |
| 557 | 88.344 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3988]` |
| 558 | 88.334 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7504]` |
| 559 | 88.294 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8755]` |
| 560 | 88.284 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8524]` |
| 561 | 88.244 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1399]` |
| 562 | 88.244 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1708]` |
| 563 | 88.234 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7813]` |
| 564 | 88.164 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1003]` |
| 565 | 88.014 us | `cargo-fuzz` | `hyperreal_representations` | `seed[812]` |
| 566 | 87.964 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8545]` |
| 567 | 87.954 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4012]` |
| 568 | 87.954 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7381]` |
| 569 | 87.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1228]` |
| 570 | 87.884 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1219]` |
| 571 | 87.834 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4636]` |
| 572 | 87.824 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6997]` |
| 573 | 87.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6346]` |
| 574 | 87.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2623]` |
| 575 | 87.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8866]` |
| 576 | 87.714 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2845]` |
| 577 | 87.714 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8908]` |
| 578 | 87.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2032]` |
| 579 | 87.694 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2614]` |
| 580 | 87.674 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1363]` |
| 581 | 87.644 us | `cargo-fuzz` | `topology_invariants` | `seed[509]` |
| 582 | 87.614 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6707]` |
| 583 | 87.614 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7312]` |
| 584 | 87.594 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4601]` |
| 585 | 87.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3622]` |
| 586 | 87.574 us | `cargo-fuzz` | `hyperreal_representations` | `seed[619]` |
| 587 | 87.504 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9133]` |
| 588 | 87.464 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3265]` |
| 589 | 87.434 us | `cargo-fuzz` | `hyperreal_representations` | `seed[94]` |
| 590 | 87.414 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1357]` |
| 591 | 87.384 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7492]` |
| 592 | 87.374 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6961]` |
| 593 | 87.344 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2869]` |
| 594 | 87.334 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4513]` |
| 595 | 87.334 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6355]` |
| 596 | 87.254 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7075]` |
| 597 | 87.254 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8290]` |
| 598 | 87.204 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9433]` |
| 599 | 87.194 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3391]` |
| 600 | 87.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8707]` |
| 601 | 87.104 us | `cargo-fuzz` | `topology_invariants` | `seed[3125]` |
| 602 | 87.094 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7324]` |
| 603 | 87.054 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9271]` |
| 604 | 86.894 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3232]` |
| 605 | 86.734 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9016]` |
| 606 | 86.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2215]` |
| 607 | 86.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8800]` |
| 608 | 86.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7591]` |
| 609 | 86.564 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3959]` |
| 610 | 86.564 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4603]` |
| 611 | 86.494 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3991]` |
| 612 | 86.494 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9664]` |
| 613 | 86.474 us | `cargo-fuzz` | `hyperreal_representations` | `seed[743]` |
| 614 | 86.424 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6208]` |
